,election_year,pc_name,pc_no,electors,male_electors,female_electors,votes_polled,male_voters,female_voters,votes_polled_percentage
6418,2019,Surat,24,1812702,907432,905270,1077726,539505,538221,59.45
6419,2019,Surendranagar,9,1839886,921040,918846,1446499,724112,722387,78.62
6420,2019,Tamluk,30,1439343,720530,718813,876069,438557,437512,60.87
6421,2019,Tehri Garhwal,1,1472742,737249,735493,1065569,533420,532149,72.35
6422,2019,Tenkasi,37,1437189,719451,717738,1190196,595808,594388,82.81
6423,2019,Tezpur,9,2178348,1090473,1087875,1170518,585957,584561,53.73
6424,2019,Thane,25,1443417,722569,720848,1059223,530243,528980,73.38
6425,2019,Thanjavur,30,1800597,901372,899225,1173489,587444,586045,65.17
6426,2019,Theni,33,1882738,942491,940247,1408189,704934,703255,74.79
6427,2019,Thiruvallur,1,1330409,665998,664411,1010180,505692,504488,75.93
6428,2019,Thiruvananthap,20,1402826,702249,700577,991263,496222,495041,70.66
6429,2019,Thoothukkudi,36,1268671,635092,633579,1041869,521556,520313,82.12
6430,2019,Thrissur,10,1717393,859720,857673,1096712,549010,547702,63.86
6431,2019,Tikamgarh,6,1489425,745600,743825,1048062,524656,523406,70.37
6432,2019,Tiruchirappall,24,1526692,764256,762436,1039761,520500,519261,68.11
6433,2019,Tirunelveli,38,1509361,755580,753781,1313515,657541,655974,87.02
6434,2019,Tirupati,23,1490562,746170,744392,1119584,560459,559125,75.11
6435,2019,Tiruppur,18,1431287,716497,714790,1151729,576551,575178,80.47
6436,2019,Tiruvannamalai,11,1893418,947838,945580,1233458,617464,615994,65.14
6437,2019,Tonk-Sawai Mad,12,1173233,587316,585917,1045417,523332,522085,89.11
6438,2019,Tripura East,2,1285794,643663,642131,1107755,554538,553217,86.15
6439,2019,Tripura West,1,1584884,793387,791497,1244858,623171,621687,78.55
6440,2019,Tumkur,19,692353,346589,345764,583041,291868,291173,84.21
6441,2019,Tura,2,2008400,1005397,1003003,1454518,728126,726392,72.42
6442,2019,Udaipur,19,1490244,746010,744234,1180123,590765,589358,79.19
6443,2019,Udhampur,5,1495439,748611,746828,1151012,576192,574820,76.97
6444,2019,Udupi Chikmaga,15,1588209,795051,793158,969284,485220,484064,61.03
6445,2019,Ujiarpur,22,1624122,813029,811093,1252511,627002,625509,77.12
6446,2019,Ujjain,22,1775607,888862,886745,1311099,656331,654768,73.84
6447,2019,Uluberia,26,2160607,1081591,1079016,1237076,619275,617801,57.26
6448,2019,Unnao,33,1535047,768439,766608,1153480,577428,576052,75.14
6449,2019,Uttara Kannada,12,1207556,604498,603058,1065619,533445,532174,88.25
6450,2019,Vadakara,3,1707484,854760,852724,1222348,611903,610445,71.59
6451,2019,Vadodara,20,1721658,861855,859803,1074730,538006,536724,62.42
6452,2019,Vaishali,16,1641701,821829,819872,1032090,516660,515430,62.87
6453,2019,Valmiki Nagar,1,1628352,815147,813205,1260377,630940,629437,77.4
6454,2019,Valsad,26,1784093,893110,890983,1060476,530870,529606,59.44
6455,2019,Varanasi,77,1700678,851353,849325,1250244,625867,624377,73.51
6456,2019,Vidisha,18,1362762,682193,680569,1277711,639617,638094,93.76
6457,2019,Vijayawada,12,1400389,701029,699360,1135540,568447,567093,81.09
6458,2019,Viluppuram,13,1461240,731491,729749,1074735,538008,536727,73.55
6459,2019,Virudhunagar,34,1534088,767959,766129,1239754,620616,619138,80.81
6460,2019,Visakhapatnam,4,1380455,691050,689405,1217890,609671,608219,88.22
6461,2019,Vizianagaram,3,1578335,790108,788227,1061645,531455,530190,67.26
6462,2019,Warangal,15,1679788,840895,838893,1072570,536924,535646,63.85
6463,2019,Wardha,8,1306141,653849,652292,1092197,546750,545447,83.62
6464,2019,Wayanad,4,2039410,1020921,1018489,1441601,721660,719941,70.69
6465,2019,West Delhi,6,1812059,907110,904949,1174220,587810,586410,64.8
6466,2019,Yavatmal-Washi,14,1411026,706354,704672,1044365,522805,521560,74.01
6467,2024,Adilabad,1,1650175,814696,836271,1235597,610017,626172,74.88
6468,2024,Agra,18,2072685,1023290,1050389,1123779,554813,569505,54.22
6469,2024,Ahmadnagar,37,1981866,978452,1004364,1325477,654391,671721,66.88
6470,2024,Ahmedabad East,7,2038162,1006246,1032894,1128339,557064,571816,55.36
6471,2024,Ahmedabad West,8,1726987,852618,875197,966646,477236,489874,55.97
6472,2024,Ajmer,13,1995699,985282,1011375,1201179,593025,608730,60.19
6473,2024,Akbarpur,44,1869167,922813,947251,1086953,536631,550843,58.15
6474,2024,Akola,6,1890814,933500,958221,1173072,579149,594486,62.04
6475,2024,Alappuzha,15,1400082,691224,709530,1058703,522684,536526,75.62
6476,2024,Alathur,9,1337496,660325,677812,992268,489885,502859,74.19
6477,2024,Aligarh,15,1997234,986040,1012152,1133366,559546,574364,56.75
6478,2024,Alipurduars,2,1773252,875459,898644,1421389,701743,720327,80.16
6479,2024,Allahabad,52,1825730,901368,925238,947000,467536,479918,51.87
6480,2024,Almora,3,1339327,661229,678740,668497,330039,338779,49.91
6481,2024,Alwar,8,2059888,1016972,1043904,1253438,618826,635214,60.85
6482,2024,Amalapuram,7,1531410,756061,776084,1301106,642359,659371,84.96
6483,2024,Ambala,1,1996708,985780,1011886,1346722,664880,682488,67.45
6484,2024,Ambedkar Nagar,55,1911297,943612,968602,1177062,581119,596508,61.58
6485,2024,Amethi,37,1796098,886738,910221,980671,484160,496982,54.6
6486,2024,Amravati,7,1836078,906476,930482,1173579,579399,594743,63.92
6487,2024,Amreli,14,1732810,855493,878148,876426,432694,444153,50.58
6488,2024,Amritsar,2,1611263,795485,816551,905656,447125,458966,56.21
6489,2024,Amroha,9,1716641,847510,869954,1110690,548351,562872,64.7
6490,2024,Anakapalli,5,1596916,788402,809280,1325332,654320,671648,82.99
6491,2024,Anand,16,1780182,878880,902155,1167969,576629,591900,65.61
6492,2024,Anandpur Sahib,6,1732211,855197,877845,1077123,531778,545861,62.18
6493,2024,Anantapur,19,1767591,872664,895775,1440428,711143,729976,81.49
6494,2024,Anantnag,3,1836576,906722,930735,1026148,506612,520028,55.87
6495,2024,Andaman And Nicobar Islands,1,315148,155589,159710,202514,99982,102629,64.26
6496,2024,Aonla,24,1891713,933944,958677,1088896,537591,551828,57.56
6497,2024,Arakkonam,7,1562871,771593,792027,1163822,574582,589798,74.47
6498,2024,Arambagh,29,1883266,929773,954396,1559079,769721,790106,82.79
6499,2024,Arani,12,1496118,738637,758198,1140261,562950,577858,76.21
6500,2024,Araria,9,2018767,996670,1023065,1252560,618392,634769,62.05
6501,2024,Arrah,32,2165574,1069149,1097463,1096561,541375,555712,50.64
6502,2024,Aruku,1,1554633,767526,787852,1164445,574889,590114,74.9
6503,2024,Arunachal East,2,375310,185292,190199,323443,159685,163914,86.18
6504,2024,Arunachal West,1,517384,255434,262198,399804,197384,202612,77.27
6505,2024,Asansol,40,1770281,873992,897138,1301540,642574,659591,73.52
6506,2024,Aska,19,1620974,800279,821473,1017914,502547,515856,62.8
6507,2024,Attingal,19,1396807,689607,707870,985341,486465,499348,70.54
6508,2024,Aurangabad,19,2059710,1016884,1043814,1302197,642898,659924,63.22
6509,2024,Aurangabad,37,1871564,923996,948466,945880,466983,479350,50.54
6510,2024,Azamgarh,69,1868165,922318,946743,1054520,520619,534407,56.45
6511,2024,Badaun,23,2008758,991729,1017993,1091764,539007,553281,54.35
6512,2024,Bagalkot,3,1806183,891717,915332,1317561,650483,667710,72.95
6513,2024,Baghpat,11,1653146,816162,837777,933773,461006,473215,56.48
6514,2024,Baharaich,56,1838684,907763,931803,1056566,521629,535443,57.46
6515,2024,Baharampur,10,1783078,880310,903623,1384770,683665,701770,77.66
6516,2024,Balaghat,15,1873653,925027,949524,1382280,682435,700508,73.77
6517,2024,Balasore,6,1608014,793881,814905,1239635,612011,628219,77.09
6518,2024,Ballia,72,1923645,949708,974859,1007322,497317,510488,52.37
6519,2024,Balurghat,6,1561966,771147,791569,1237308,610862,627039,79.21
6520,2024,Banaskantha,2,1961924,968607,994258,1375903,679287,697276,70.13
6521,2024,Banda,48,1747425,862708,885555,1044132,515491,529142,59.75
6522,2024,Bangalore Cent,25,2433751,1201549,1233369,1316510,649964,667177,54.09
6523,2024,Bangalore Nort,24,3214496,1587005,1629033,1752504,865216,888129,54.52
6524,2024,Bangalore Rura,23,2802580,1383641,1420283,1919540,947682,972779,68.49
6525,2024,Bangalore Sout,26,2341759,1156132,1186750,1249342,616803,633138,53.35
6526,2024,Bangaon,14,1836374,906623,930632,1493108,737151,756673,81.31
6527,2024,Banka,27,1856566,916591,940865,1014155,500691,513951,54.63
6528,2024,Bankura,36,1780580,879077,902357,1447674,714720,733648,81.3
6529,2024,Bansgaon,67,1820854,898960,922767,944763,466432,478784,51.89
6530,2024,Banswara,20,2200438,1086362,1115132,1636852,808118,829519,74.39
6531,2024,Bapatla,15,1506354,743691,763386,1300745,642181,659188,86.35
6532,2024,Barabanki,53,1918491,947164,972247,1290634,637189,654064,67.27
6533,2024,Baramati,35,2372668,1171392,1202414,1412349,697280,715746,59.53
6534,2024,Baramulla,1,1737865,857988,880710,1033900,510439,523957,59.49
6535,2024,Barasat,17,1905400,940701,965613,1532601,756649,776687,80.43
6536,2024,Bardhaman Purb,38,1801333,889323,912874,1497310,739226,758802,83.12
6537,2024,Bardoli,23,2048408,1011304,1038086,1339333,661232,678743,65.38
6538,2024,Bareilly,25,1924434,950098,975259,1119558,552729,567366,58.18
6539,2024,Bargarh,1,1631974,805710,827047,1309864,646683,663809,80.26
6540,2024,Barmer,17,2206237,1089225,1118070,1688051,833395,855466,76.51
6541,2024,Barpeta,3,1966847,971037,996753,1685943,832354,854397,85.72
6542,2024,Barrackpore,15,1508728,744863,764589,1141860,563739,578669,75.68
6543,2024,Basirhat,18,1804261,890768,914358,1523401,752107,772025,84.43
6544,2024,Bastar,10,1472207,726832,746081,1007395,497354,510525,68.43
6545,2024,Basti,61,1902898,939466,964345,1082870,534616,548774,56.91
6546,2024,Bathinda,11,1651188,815196,836784,1151170,568336,583387,69.72
6547,2024,Beed,39,2142547,1057781,1085794,1522295,751561,771464,71.05
6548,2024,Begusarai,24,2196089,1084215,1112928,1294673,639183,656111,58.95
6549,2024,Belgaum,2,1923788,949779,974932,1383889,683230,701323,71.94
6550,2024,Bellary,9,1884040,930155,954788,1389914,686204,704377,73.77
6551,2024,Berhampur,20,1591380,785668,806475,1042923,514894,528530,65.54
6552,2024,Betul,29,1895331,935730,960510,1396020,689219,707471,73.66
6553,2024,Bhadohi,78,2037925,1006129,1032774,1084993,535664,549850,53.24
6554,2024,Bhadrak,7,1770915,874305,897459,1297377,640518,657481,73.26
6555,2024,Bhagalpur,26,1983031,979028,1004955,1064081,525340,539252,53.66
6556,2024,Bhandara - Gon,11,1827188,902087,925977,1235073,609759,625907,67.59
6557,2024,Bharatpur,9,2114916,1044139,1071791,1133000,559365,574178,53.57
6558,2024,Bharuch,22,1723353,850824,873356,1198964,591932,607608,69.57
6559,2024,Bhavnagar,15,1916900,946378,971441,1047232,517021,530713,54.63
6560,2024,Bhilwara,23,2147159,1060058,1088131,1304395,643983,661038,60.75
6561,2024,Bhind,2,1900654,938358,963208,1049007,517897,531613,55.19
6562,2024,Bhiwandi,23,2087244,1030478,1057767,1253399,618806,635194,60.05
6563,2024,Bhiwani-Mahend,8,1793029,885223,908666,1183395,584245,599717,66.0
6564,2024,Bhongir,14,1808585,892903,916549,1401396,691873,710195,77.49
6565,2024,Bhopal,19,2339411,1154973,1185560,1498285,739707,759297,64.05
6566,2024,Bhubaneswar,18,1672774,825853,847724,1082215,534292,548442,64.7
6567,2024,Bidar,7,1892962,934560,959310,1242322,613338,629580,65.63
6568,2024,Bijapur,4,1946090,960790,986234,1296114,639895,656841,66.6
6569,2024,Bijnor,4,1738307,858207,880934,1024432,505765,519159,58.93
6570,2024,Bikaner,2,2048399,1011300,1038082,1118282,552099,566720,54.59
6571,2024,Bilaspur,5,2102687,1038102,1065594,1361350,672102,689901,64.74
6572,2024,Birbhum,42,1857022,916817,941096,1527432,754097,774068,82.25
6573,2024,Bishnupur,37,1754268,866087,889023,1513872,747403,767196,86.3
6574,2024,Bolangir,10,1801744,889526,913083,1400248,691306,709614,77.72
6575,2024,Bolpur,41,1839234,908035,932082,1528470,754610,774594,83.1
6576,2024,Bulandshahr,14,1859462,918021,942333,1054399,520560,534345,56.7
6577,2024,Buldhana,5,1782700,880124,903432,1109496,547761,562267,62.24
6578,2024,Burdwan - Durg,39,1851780,914229,938440,1501773,741429,761064,81.1
6579,2024,Buxar,33,1923164,949471,974615,1073759,530118,544156,55.83
6580,2024,Chalakudy,11,1310529,647012,664146,951287,469653,482090,72.59
6581,2024,Chamarajanagar,22,1778310,877956,901207,1369797,676272,694182,77.03
6582,2024,Chandauli,76,1843196,909991,934090,1116499,551218,565816,60.57
6583,2024,Chandigarh,1,659805,325747,334374,449275,221808,227682,68.09
6584,2024,Chandni Chowk,1,1645958,812614,834134,966102,476967,489598,58.7
6585,2024,Chandrapur,13,1837906,907379,931409,1241304,612835,629064,67.54
6586,2024,Chatra,4,1689926,834321,856416,1086374,536346,550549,64.29
6587,2024,Chelvella,10,2938370,1450681,1489099,1675354,827127,849031,57.02
6588,2024,Chennai Centra,4,1350161,666578,684231,730549,360674,370226,54.11
6589,2024,Chennai North,2,1496224,738690,758252,902489,445561,457361,60.32
6590,2024,Chennai South,3,2023133,998826,1025277,1099321,542738,557111,54.34
6591,2024,Chhindwara,16,1632190,805816,827157,1304827,644196,661256,79.94
6592,2024,Chhota Udaipur,21,1821708,899382,923200,1267719,625876,642451,69.59
6593,2024,Chidambaram,27,1519847,750352,770224,1167071,576186,591445,76.79
6594,2024,Chikkballapur,27,1981347,978196,1004101,1530820,755770,775785,77.26
6595,2024,Chikkodi,1,1761694,869753,892786,1393093,687774,705988,79.08
6596,2024,Chitradurga,18,1856876,916744,941022,1366909,674846,692718,73.61
6597,2024,Chittoor,25,1640202,809772,831217,1418857,700493,719044,86.51
6598,2024,Chittorgarh,21,2170167,1071417,1099791,1498733,739928,759524,69.06
6599,2024,Churu,3,2213187,1092656,1121593,1424645,703351,721977,64.37
6600,2024,Coimbatore,20,2106124,1039799,1067335,1372833,677771,695720,65.18
6601,2024,Cooch Behar,1,1966893,971060,996776,1623048,801303,822524,82.52
6602,2024,Cuddalore,26,1412746,697476,715947,1031563,509285,522773,73.02
6603,2024,Cuttack,14,1571622,775914,796462,1120795,553339,567993,71.31
6604,2024,Dadra And Nagar Haveli,1,283024,139730,143430,205588,101499,104187,72.64
6605,2024,Dahod,19,1875136,925759,950276,1118294,552105,566726,59.64
6606,2024,Dakshina Kanna,17,1817603,897355,921120,1415770,698969,717480,77.89
6607,2024,Daman And Diu,1,134189,66249,68004,92410,45623,46831,68.87
6608,2024,Damoh,7,1925314,950532,975705,1088944,537614,551852,56.56
6609,2024,Darbhanga,14,1781356,879460,902750,1024184,505642,519033,57.49
6610,2024,Darjeeling,4,1765744,871752,894839,1327412,655347,672702,75.18
6611,2024,Darrang-Udalguri,4,2209314,1090744,1119630,1811200,894194,917875,81.98
6612,2024,Dausa,11,1899304,937691,962524,1072734,529612,543637,56.48
6613,2024,Davanagere,13,1709244,843858,866206,1320368,651869,669132,77.25
6614,2024,Deoria,66,1873821,925110,949610,1043308,515084,528725,55.68
6615,2024,Dewas,21,1940472,958016,983387,1469104,725300,744508,75.71
6616,2024,Dhanbad,7,2285237,1128227,1158106,1428007,705011,723681,62.49
6617,2024,Dhar,25,1953834,964613,990158,1425044,703548,722180,72.94
6618,2024,Dharmapuri,10,1524896,752845,772782,1247832,616058,632373,81.83
6619,2024,Dharwad,11,1831975,904451,928403,1366491,674640,692506,74.59
6620,2024,Dhaurahra,29,1719345,848845,871325,1111847,548922,563459,64.67
6621,2024,Dhenkanal,9,1529785,755259,775260,1191673,588332,603913,77.9
6622,2024,Dhubri,2,2660827,1313657,1348446,2453608,1211353,1243432,92.21
6623,2024,Dhule,2,2022061,998297,1024734,1219295,601969,617911,60.3
6624,2024,Diamond Harbou,21,1880779,928545,953136,1530817,755768,775783,81.39
6625,2024,Dibrugarh,13,1659588,819343,841041,1278322,631111,647824,77.03
6626,2024,Dindigul,22,1607051,793405,814417,1149621,567571,582602,71.54
6627,2024,Dindori,20,1853387,915022,939254,1240910,612640,628865,66.95
6628,2024,Diphu,6,901032,444842,456622,682827,337113,346041,75.78
6629,2024,Domariyaganj,60,1961845,968568,994218,1018965,503066,516388,51.94
6630,2024,Dum Dum,16,1699656,839125,861347,1260046,622088,638562,74.14
6631,2024,Dumka,2,1591061,785511,806313,1184132,584609,600091,74.42
6632,2024,Durg,7,2090414,1032043,1059374,1542787,761678,781849,73.8
6633,2024,East Delhi,3,2120584,1046938,1074663,1264049,624064,640591,59.61
6634,2024,Eluru,10,1637430,808403,829812,1382049,682321,700391,84.4
6635,2024,Ernakulam,12,1324047,653685,670997,910502,449517,461422,68.77
6636,2024,Erode,17,1538778,759699,779817,1093423,539826,554122,71.06
6637,2024,Etah,22,1700524,839553,861787,1010381,498828,512038,59.42
6638,2024,Etawah,41,1828498,902734,926641,1033784,510382,523898,56.54
6639,2024,Faizabad,54,1927459,951591,976792,1140661,563147,578061,59.18
6640,2024,Faridabad,10,2430212,1199802,1231576,1471322,726395,745632,60.54
6641,2024,Faridkot,9,1594033,786978,807819,1014455,500839,514103,63.64
6642,2024,Farrukhabad,40,1747182,862588,885432,1033794,510387,523903,59.17
6643,2024,Fatehgarh Sahi,8,1552567,766506,786805,974256,480993,493731,62.75
6644,2024,Fatehpur,49,1938563,957074,982419,1106944,546501,560974,57.1
6645,2024,Fatehpur Sikri,19,1798823,888084,911602,1034155,510565,524086,57.49
6646,2024,Ferozpur,10,1670008,824487,846322,1125115,555472,570183,67.37
6647,2024,Firozabad,20,1890772,933479,958200,1107296,546675,561152,58.56
6648,2024,Gadchiroli-Chi,12,1617207,798419,819563,1166360,575835,591085,72.12
6649,2024,Gandhinagar,6,2182736,1077622,1106161,1321802,652577,669859,60.56
6650,2024,Ganganagar,1,2102002,1037764,1065246,1413494,697846,716326,67.25
6651,2024,Garhwal,2,1369388,676070,693974,737431,364072,373713,53.85
6652,2024,Gautam Buddha Nagar,13,2675148,1320727,1355704,1437244,709571,728362,53.73
6653,2024,Gaya,38,1816815,896966,920720,963676,475769,488369,53.04
6654,2024,Ghatal,32,1939945,957756,983120,1600556,790199,811125,82.51
6655,2024,Ghaziabad,12,2945487,1454195,1492705,1470430,725955,745180,49.92
6656,2024,Ghazipur,75,2074883,1024375,1051503,1153094,569285,584362,55.57
6657,2024,Ghosi,70,2083928,1028841,1056087,1150590,568049,583093,55.21
6658,2024,Giridih,6,1864660,920587,944967,1264833,624451,640988,67.83
6659,2024,Godda,3,2028154,1001305,1027822,1398204,690297,708578,68.94
6660,2024,Gonda,59,1843121,909954,934052,952884,470441,482900,51.7
6661,2024,Gopalganj,17,2024673,999586,1026058,1063027,524819,538718,52.5
6662,2024,Gorakhpur,64,2097202,1035394,1062814,1154413,569937,585030,55.05
6663,2024,Gulbarga,5,2098202,1035888,1063321,1310477,646986,664120,62.46
6664,2024,Guna,4,1889551,932876,957581,1373766,678232,696193,72.7
6665,2024,Guntur,13,1791543,884489,907913,1425371,703709,722345,79.56
6666,2024,Gurdaspur,1,1605204,792493,813481,1077826,532125,546218,67.15
6667,2024,Gurgaon,9,2573411,1270500,1304146,1601232,790532,811468,62.22
6668,2024,Guwahati,5,2036846,1005596,1032227,1599389,789622,810534,78.52
6669,2024,Gwalior,3,2154601,1063732,1091902,1343229,663156,680718,62.34
6670,2024,Hajipur,21,1967094,971159,996878,1155324,570386,585492,58.73
6671,2024,Hamirpur,47,1839761,908295,932349,1115299,550626,565208,60.62
6672,2024,Hamirpur,3,1432636,707296,726027,1047263,517036,530729,73.1
6673,2024,Hardoi,31,1910485,943211,968190,1100116,543130,557514,57.58
6674,2024,Hardwar,5,2035726,1005043,1031659,1302623,643108,660140,63.99
6675,2024,Hassan,16,1736610,857369,880074,1355007,668970,686687,78.03
6676,2024,Hathras,16,1938080,956835,982175,1082720,534542,548698,55.87
6677,2024,Hatkanangle,48,1814277,895713,919434,1296024,639850,656795,71.43
6678,2024,Haveri,10,1792774,885097,908537,1395812,689116,707366,77.86
6679,2024,Hazaribagh,14,1939374,957474,982830,1264667,624369,640904,65.21
